key,Id,route_id,Capacity,day,fill_level
479,G7FJ,2,120L,-17,22.6
479,G7FJ,2,120L,-16,29.6
479,G7FJ,2,120L,-15,36.5
479,G7FJ,2,120L,-14,40.7
479,G7FJ,2,120L,-13,45.4
479,G7FJ,2,120L,-12,50.3
479,G7FJ,2,120L,-11,58.0
479,G7FJ,2,120L,-10,62.6
479,G7FJ,2,120L,-9,69.0
479,G7FJ,2,120L,-8,74.4
479,G7FJ,2,120L,-7,79.7
479,G7FJ,2,120L,-6,86.5
479,G7FJ,2,120L,-5,92.5
479,G7FJ,2,120L,-4,100.0
479,G7FJ,2,120L,-3,4.2
479,G7FJ,2,120L,-2,11.1
479,G7FJ,2,120L,-1,13.1
479,G7FJ,2,120L,0,17.6
480,N67S,2,120L,-29,8.1
480,N67S,2,120L,-28,12.2
480,N67S,2,120L,-27,10.0
480,N67S,2,120L,-26,19.1
480,N67S,2,120L,-25,21.1
480,N67S,2,120L,-24,21.6
480,N67S,2,120L,-23,28.4
480,N67S,2,120L,-22,30.9
480,N67S,2,120L,-21,34.6
480,N67S,2,120L,-20,38.9
480,N67S,2,120L,-19,41.5
480,N67S,2,120L,-18,42.0
480,N67S,2,120L,-17,47.4
480,N67S,2,120L,-16,48.5
480,N67S,2,120L,-15,55.3
480,N67S,2,120L,-14,59.8
480,N67S,2,120L,-13,59.2
480,N67S,2,120L,-12,63.5
480,N67S,2,120L,-11,66.5
480,N67S,2,120L,-10,70.5
480,N67S,2,120L,-9,75.2
480,N67S,2,120L,-8,77.3
480,N67S,2,120L,-7,82.3
480,N67S,2,120L,-6,86.3
480,N67S,2,120L,-5,89.8
480,N67S,2,120L,-4,89.8
480,N67S,2,120L,-3,96.9
480,N67S,2,120L,-2,100.0
480,N67S,2,120L,-1,4.0
480,N67S,2,120L,0,4.8
481,G5QV,2,120L,-29,71.9
481,G5QV,2,120L,-28,76.4
481,G5QV,2,120L,-27,82.8
481,G5QV,2,120L,-26,88.7
481,G5QV,2,120L,-25,94.1
481,G5QV,2,120L,-24,96.2
481,G5QV,2,120L,-23,1.6
481,G5QV,2,120L,-22,6.2
481,G5QV,2,120L,-21,10.1
481,G5QV,2,120L,-20,16.9
481,G5QV,2,120L,-19,21.0
481,G5QV,2,120L,-18,25.4
481,G5QV,2,120L,-17,30.4
481,G5QV,2,120L,-16,35.5
481,G5QV,2,120L,-15,40.2
481,G5QV,2,120L,-14,42.8
481,G5QV,2,120L,-13,50.1
481,G5QV,2,120L,-12,53.8
481,G5QV,2,120L,-11,57.5
481,G5QV,2,120L,-10,63.2
481,G5QV,2,120L,-9,68.1
481,G5QV,2,120L,-8,73.9
481,G5QV,2,120L,-7,75.4
481,G5QV,2,120L,-6,83.7
481,G5QV,2,120L,-5,86.5
481,G5QV,2,120L,-4,90.4
481,G5QV,2,120L,-3,95.1
481,G5QV,2,120L,-2,0.0
481,G5QV,2,120L,-1,2.7
481,G5QV,2,120L,0,11.0
482,G3LE,2,120L,-29,72.7
482,G3LE,2,120L,-28,79.3
482,G3LE,2,120L,-27,82.2
482,G3LE,2,120L,-26,87.6
482,G3LE,2,120L,-25,90.2
482,G3LE,2,120L,-24,93.6
482,G3LE,2,120L,-23,98.2
482,G3LE,2,120L,-22,0.0
482,G3LE,2,120L,-21,4.9
482,G3LE,2,120L,-20,12.1
482,G3LE,2,120L,-19,16.6
482,G3LE,2,120L,-18,21.0
482,G3LE,2,120L,-17,23.6
482,G3LE,2,120L,-16,23.6
482,G3LE,2,120L,-15,30.1
482,G3LE,2,120L,-14,37.1
482,G3LE,2,120L,-13,41.6
482,G3LE,2,120L,-12,45.3
482,G3LE,2,120L,-11,46.9
482,G3LE,2,120L,-10,49.4
482,G3LE,2,120L,-9,55.4
482,G3LE,2,120L,-8,59.5
482,G3LE,2,120L,-7,65.9
482,G3LE,2,120L,-6,68.0
482,G3LE,2,120L,-5,71.7
482,G3LE,2,120L,-4,75.9
482,G3LE,2,120L,-3,80.4
482,G3LE,2,120L,-2,84.8
482,G3LE,2,120L,-1,86.8
482,G3LE,2,120L,0,90.4
483,G2YI,2,120L,-29,45.4
483,G2YI,2,120L,-28,54.7
483,G2YI,2,120L,-27,53.8
483,G2YI,2,120L,-26,60.1
483,G2YI,2,120L,-25,66.8
483,G2YI,2,120L,-24,69.8
483,G2YI,2,120L,-23,72.2
483,G2YI,2,120L,-22,79.2
483,G2YI,2,120L,-21,83.0
483,G2YI,2,120L,-20,87.0
483,G2YI,2,120L,-19,90.8
483,G2YI,2,120L,-18,96.0
483,G2YI,2,120L,-17,0.0
483,G2YI,2,120L,-16,8.5
483,G2YI,2,120L,-15,8.9
483,G2YI,2,120L,-14,13.1
483,G2YI,2,120L,-13,17.2
483,G2YI,2,120L,-12,25.1
483,G2YI,2,120L,-11,24.3
483,G2YI,2,120L,-10,31.7
483,G2YI,2,120L,-9,35.2
483,G2YI,2,120L,-8,37.8
483,G2YI,2,120L,-7,43.1
483,G2YI,2,120L,-6,49.2
483,G2YI,2,120L,-5,51.8
483,G2YI,2,120L,-4,57.9
483,G2YI,2,120L,-3,64.4
483,G2YI,2,120L,-2,66.5
483,G2YI,2,120L,-1,68.4
483,G2YI,2,120L,0,73.7
484,G2MC,2,120L,-29,65.3
484,G2MC,2,120L,-28,69.0
484,G2MC,2,120L,-27,74.5
484,G2MC,2,120L,-26,75.4
484,G2MC,2,120L,-25,77.1
484,G2MC,2,120L,-24,84.0
484,G2MC,2,120L,-23,87.6
484,G2MC,2,120L,-22,89.5
484,G2MC,2,120L,-21,92.2
484,G2MC,2,120L,-20,97.0
484,G2MC,2,120L,-19,99.2
484,G2MC,2,120L,-18,0.0
484,G2MC,2,120L,-17,7.2
484,G2MC,2,120L,-16,11.2
484,G2MC,2,120L,-15,15.5
484,G2MC,2,120L,-14,15.6
484,G2MC,2,120L,-13,20.5
484,G2MC,2,120L,-12,24.0
484,G2MC,2,120L,-11,27.2
484,G2MC,2,120L,-10,30.7
484,G2MC,2,120L,-9,34.0
484,G2MC,2,120L,-8,37.7
484,G2MC,2,120L,-7,42.0
484,G2MC,2,120L,-6,46.1
484,G2MC,2,120L,-5,46.6
484,G2MC,2,120L,-4,51.0
484,G2MC,2,120L,-3,54.0
484,G2MC,2,120L,-2,57.3
484,G2MC,2,120L,-1,59.1
484,G2MC,2,120L,0,65.0
485,6W7P,2,120L,-29,79.1
485,6W7P,2,120L,-28,84.8
485,6W7P,2,120L,-27,91.0
485,6W7P,2,120L,-26,98.0
485,6W7P,2,120L,-25,0.8
485,6W7P,2,120L,-24,5.2
485,6W7P,2,120L,-23,12.4
485,6W7P,2,120L,-22,20.9
485,6W7P,2,120L,-21,21.9
485,6W7P,2,120L,-20,30.1
485,6W7P,2,120L,-19,36.5
485,6W7P,2,120L,-18,36.7
485,6W7P,2,120L,-17,46.4
485,6W7P,2,120L,-16,52.2
485,6W7P,2,120L,-15,56.5
485,6W7P,2,120L,-14,61.5
485,6W7P,2,120L,-13,67.1
485,6W7P,2,120L,-12,73.0
485,6W7P,2,120L,-11,78.6
485,6W7P,2,120L,-10,83.9
485,6W7P,2,120L,-9,89.6
485,6W7P,2,120L,-8,97.5
485,6W7P,2,120L,-7,0.0
485,6W7P,2,120L,-6,4.1
485,6W7P,2,120L,-5,14.1
485,6W7P,2,120L,-4,17.5
485,6W7P,2,120L,-3,22.8
485,6W7P,2,120L,-2,28.8
485,6W7P,2,120L,-1,34.8
485,6W7P,2,120L,0,39.2
486,FYQD,2,120L,-29,56.2
486,FYQD,2,120L,-28,56.8
486,FYQD,2,120L,-27,65.4
486,FYQD,2,120L,-26,66.9
486,FYQD,2,120L,-25,71.6
486,FYQD,2,120L,-24,74.8
486,FYQD,2,120L,-23,78.4
486,FYQD,2,120L,-22,81.1
486,FYQD,2,120L,-21,85.2
486,FYQD,2,120L,-20,86.7
486,FYQD,2,120L,-19,89.8
486,FYQD,2,120L,-18,94.9
486,FYQD,2,120L,-17,97.6
486,FYQD,2,120L,-16,4.2
486,FYQD,2,120L,-15,6.1
486,FYQD,2,120L,-14,8.0
486,FYQD,2,120L,-13,12.2
486,FYQD,2,120L,-12,16.3
486,FYQD,2,120L,-11,19.4
486,FYQD,2,120L,-10,23.5
486,FYQD,2,120L,-9,26.6
486,FYQD,2,120L,-8,28.0
486,FYQD,2,120L,-7,30.3
486,FYQD,2,120L,-6,36.5
486,FYQD,2,120L,-5,41.4
486,FYQD,2,120L,-4,43.5
486,FYQD,2,120L,-3,49.4
486,FYQD,2,120L,-2,50.9
486,FYQD,2,120L,-1,56.5
486,FYQD,2,120L,0,59.7
487,5X5M,2,120L,-29,7.3
487,5X5M,2,120L,-28,15.0
487,5X5M,2,120L,-27,22.8
487,5X5M,2,120L,-26,27.3
487,5X5M,2,120L,-25,33.6
487,5X5M,2,120L,-24,36.6
487,5X5M,2,120L,-23,47.5
487,5X5M,2,120L,-22,49.4
487,5X5M,2,120L,-21,53.5
487,5X5M,2,120L,-20,61.9
487,5X5M,2,120L,-19,64.7
487,5X5M,2,120L,-18,72.7
487,5X5M,2,120L,-17,84.1
487,5X5M,2,120L,-16,85.6
487,5X5M,2,120L,-15,89.9
487,5X5M,2,120L,-14,98.0
487,5X5M,2,120L,-13,2.6
487,5X5M,2,120L,-12,11.2
487,5X5M,2,120L,-11,14.5
487,5X5M,2,120L,-10,22.1
487,5X5M,2,120L,-9,25.9
487,5X5M,2,120L,-8,37.5
487,5X5M,2,120L,-7,40.3
487,5X5M,2,120L,-6,45.2
487,5X5M,2,120L,-5,50.9
487,5X5M,2,120L,-4,56.5
487,5X5M,2,120L,-3,62.1
487,5X5M,2,120L,-2,68.0
487,5X5M,2,120L,-1,77.6
487,5X5M,2,120L,0,80.2
488,65WS,2,120L,-29,7.9
488,65WS,2,120L,-28,9.5
488,65WS,2,120L,-27,13.1
488,65WS,2,120L,-26,18.4
488,65WS,2,120L,-25,18.8
488,65WS,2,120L,-24,24.3
488,65WS,2,120L,-23,25.7
488,65WS,2,120L,-22,30.9
488,65WS,2,120L,-21,32.8
488,65WS,2,120L,-20,36.4
488,65WS,2,120L,-19,41.4
488,65WS,2,120L,-18,44.6
488,65WS,2,120L,-17,46.6
488,65WS,2,120L,-16,49.5
488,65WS,2,120L,-15,56.0
488,65WS,2,120L,-14,57.8
488,65WS,2,120L,-13,59.7
488,65WS,2,120L,-12,62.7
488,65WS,2,120L,-11,68.6
488,65WS,2,120L,-10,70.6
488,65WS,2,120L,-9,73.5
488,65WS,2,120L,-8,77.3
488,65WS,2,120L,-7,81.0
488,65WS,2,120L,-6,83.7
488,65WS,2,120L,-5,89.0
488,65WS,2,120L,-4,92.4
488,65WS,2,120L,-3,94.7
488,65WS,2,120L,-2,99.3
488,65WS,2,120L,-1,0.7
488,65WS,2,120L,0,5.0
489,5ZYU,2,120L,-29,53.2
489,5ZYU,2,120L,-28,56.4
489,5ZYU,2,120L,-27,59.3
489,5ZYU,2,120L,-26,64.7
489,5ZYU,2,120L,-25,64.3
489,5ZYU,2,120L,-24,68.2
489,5ZYU,2,120L,-23,71.5
489,5ZYU,2,120L,-22,74.6
489,5ZYU,2,120L,-21,75.5
489,5ZYU,2,120L,-20,83.9
489,5ZYU,2,120L,-19,83.7
489,5ZYU,2,120L,-18,88.8
489,5ZYU,2,120L,-17,89.8
489,5ZYU,2,120L,-16,96.2
489,5ZYU,2,120L,-15,97.5
489,5ZYU,2,120L,-14,0.3
489,5ZYU,2,120L,-13,5.7
489,5ZYU,2,120L,-12,7.7
489,5ZYU,2,120L,-11,11.2
489,5ZYU,2,120L,-10,15.7
489,5ZYU,2,120L,-9,20.0
489,5ZYU,2,120L,-8,20.9
489,5ZYU,2,120L,-7,24.0
489,5ZYU,2,120L,-6,28.9
489,5ZYU,2,120L,-5,33.0
489,5ZYU,2,120L,-4,37.8
489,5ZYU,2,120L,-3,37.3
489,5ZYU,2,120L,-2,41.8
489,5ZYU,2,120L,-1,47.4
489,5ZYU,2,120L,0,52.0
490,FXZW,2,120L,-29,10.3
490,FXZW,2,120L,-28,14.3
490,FXZW,2,120L,-27,19.5
490,FXZW,2,120L,-26,26.4
490,FXZW,2,120L,-25,33.8
490,FXZW,2,120L,-24,34.9
490,FXZW,2,120L,-23,44.5
490,FXZW,2,120L,-22,46.9
490,FXZW,2,120L,-21,53.7
490,FXZW,2,120L,-20,60.9
490,FXZW,2,120L,-19,64.5
490,FXZW,2,120L,-18,69.0
490,FXZW,2,120L,-17,75.9
490,FXZW,2,120L,-16,80.0
490,FXZW,2,120L,-15,86.5
490,FXZW,2,120L,-14,90.8
490,FXZW,2,120L,-13,97.8
490,FXZW,2,120L,-12,0.0
490,FXZW,2,120L,-11,5.8
490,FXZW,2,120L,-10,10.7
490,FXZW,2,120L,-9,18.1
490,FXZW,2,120L,-8,21.3
490,FXZW,2,120L,-7,28.0
490,FXZW,2,120L,-6,32.8
490,FXZW,2,120L,-5,42.1
490,FXZW,2,120L,-4,43.8
490,FXZW,2,120L,-3,48.8
490,FXZW,2,120L,-2,56.5
490,FXZW,2,120L,-1,64.1
490,FXZW,2,120L,0,66.8
491,FWEG,2,120L,-29,21.6
491,FWEG,2,120L,-28,26.6
491,FWEG,2,120L,-27,31.6
491,FWEG,2,120L,-26,35.7
491,FWEG,2,120L,-25,42.9
491,FWEG,2,120L,-24,45.8
491,FWEG,2,120L,-23,52.5
491,FWEG,2,120L,-22,61.2
491,FWEG,2,120L,-21,66.7
491,FWEG,2,120L,-20,71.0
491,FWEG,2,120L,-19,73.1
491,FWEG,2,120L,-18,79.8
491,FWEG,2,120L,-17,86.2
491,FWEG,2,120L,-16,92.6
491,FWEG,2,120L,-15,96.6
491,FWEG,2,120L,-14,3.8
491,FWEG,2,120L,-13,12.4
491,FWEG,2,120L,-12,16.0
491,FWEG,2,120L,-11,21.4
491,FWEG,2,120L,-10,25.2
491,FWEG,2,120L,-9,29.9
491,FWEG,2,120L,-8,36.1
491,FWEG,2,120L,-7,41.1
491,FWEG,2,120L,-6,49.3
491,FWEG,2,120L,-5,55.4
491,FWEG,2,120L,-4,59.0
491,FWEG,2,120L,-3,66.3
491,FWEG,2,120L,-2,73.9
491,FWEG,2,120L,-1,80.3
491,FWEG,2,120L,0,84.2
492,FYNH,2,120L,-29,90.7
492,FYNH,2,120L,-28,89.8
492,FYNH,2,120L,-27,99.2
492,FYNH,2,120L,-26,0.4
492,FYNH,2,120L,-25,4.6
492,FYNH,2,120L,-24,9.0
492,FYNH,2,120L,-23,14.2
492,FYNH,2,120L,-22,16.3
492,FYNH,2,120L,-21,21.7
492,FYNH,2,120L,-20,27.1
492,FYNH,2,120L,-19,30.8
492,FYNH,2,120L,-18,35.2
492,FYNH,2,120L,-17,38.4
492,FYNH,2,120L,-16,44.1
492,FYNH,2,120L,-15,48.8
492,FYNH,2,120L,-14,52.9
492,FYNH,2,120L,-13,56.2
492,FYNH,2,120L,-12,61.2
492,FYNH,2,120L,-11,65.3
492,FYNH,2,120L,-10,72.2
492,FYNH,2,120L,-9,74.2
492,FYNH,2,120L,-8,76.4
492,FYNH,2,120L,-7,79.3
492,FYNH,2,120L,-6,84.5
492,FYNH,2,120L,-5,88.6
492,FYNH,2,120L,-4,94.0
492,FYNH,2,120L,-3,96.4
492,FYNH,2,120L,-2,3.4
492,FYNH,2,120L,-1,3.7
492,FYNH,2,120L,0,7.6
493,CCPU,2,120L,-29,91.8
493,CCPU,2,120L,-28,94.6
493,CCPU,2,120L,-27,98.9
493,CCPU,2,120L,-26,2.1
493,CCPU,2,120L,-25,6.7
493,CCPU,2,120L,-24,9.2
493,CCPU,2,120L,-23,12.7
493,CCPU,2,120L,-22,16.9
493,CCPU,2,120L,-21,21.9
493,CCPU,2,120L,-20,26.0
493,CCPU,2,120L,-19,27.4
493,CCPU,2,120L,-18,30.9
493,CCPU,2,120L,-17,33.7
493,CCPU,2,120L,-16,38.1
493,CCPU,2,120L,-15,41.4
493,CCPU,2,120L,-14,46.2
493,CCPU,2,120L,-13,44.8
493,CCPU,2,120L,-12,50.7
493,CCPU,2,120L,-11,55.0
493,CCPU,2,120L,-10,57.8
493,CCPU,2,120L,-9,59.9
493,CCPU,2,120L,-8,62.8
493,CCPU,2,120L,-7,69.3
493,CCPU,2,120L,-6,70.4
493,CCPU,2,120L,-5,72.3
493,CCPU,2,120L,-4,79.6
493,CCPU,2,120L,-3,82.5
493,CCPU,2,120L,-2,85.0
493,CCPU,2,120L,-1,87.2
493,CCPU,2,120L,0,91.8
494,FRNB,2,120L,-29,14.4
494,FRNB,2,120L,-28,20.3
494,FRNB,2,120L,-27,25.7
494,FRNB,2,120L,-26,29.5
494,FRNB,2,120L,-25,35.7
494,FRNB,2,120L,-24,40.9
494,FRNB,2,120L,-23,44.1
494,FRNB,2,120L,-22,49.0
494,FRNB,2,120L,-21,53.1
494,FRNB,2,120L,-20,57.2
494,FRNB,2,120L,-19,59.7
494,FRNB,2,120L,-18,64.6
494,FRNB,2,120L,-17,68.6
494,FRNB,2,120L,-16,74.9
494,FRNB,2,120L,-15,80.0
494,FRNB,2,120L,-14,82.0
494,FRNB,2,120L,-13,88.7
494,FRNB,2,120L,-12,91.8
494,FRNB,2,120L,-11,96.0
494,FRNB,2,120L,-10,1.2
494,FRNB,2,120L,-9,4.9
494,FRNB,2,120L,-8,12.0
494,FRNB,2,120L,-7,15.3
494,FRNB,2,120L,-6,21.3
494,FRNB,2,120L,-5,23.9
494,FRNB,2,120L,-4,28.4
494,FRNB,2,120L,-3,36.3
494,FRNB,2,120L,-2,35.6
494,FRNB,2,120L,-1,44.4
494,FRNB,2,120L,0,49.5
495,FT7Y,2,120L,-29,49.8
495,FT7Y,2,120L,-28,57.9
495,FT7Y,2,120L,-27,60.7
495,FT7Y,2,120L,-26,65.5
495,FT7Y,2,120L,-25,71.4
495,FT7Y,2,120L,-24,76.5
495,FT7Y,2,120L,-23,81.3
495,FT7Y,2,120L,-22,89.8
495,FT7Y,2,120L,-21,92.4
495,FT7Y,2,120L,-20,98.9
495,FT7Y,2,120L,-19,2.2
495,FT7Y,2,120L,-18,9.8
495,FT7Y,2,120L,-17,13.4
495,FT7Y,2,120L,-16,18.8
495,FT7Y,2,120L,-15,25.8
495,FT7Y,2,120L,-14,33.0
495,FT7Y,2,120L,-13,37.4
495,FT7Y,2,120L,-12,42.9
495,FT7Y,2,120L,-11,47.4
495,FT7Y,2,120L,-10,52.5
495,FT7Y,2,120L,-9,59.6
495,FT7Y,2,120L,-8,62.9
495,FT7Y,2,120L,-7,70.4
495,FT7Y,2,120L,-6,76.4
495,FT7Y,2,120L,-5,78.7
495,FT7Y,2,120L,-4,84.3
495,FT7Y,2,120L,-3,90.0
495,FT7Y,2,120L,-2,94.0
495,FT7Y,2,120L,-1,0.9
495,FT7Y,2,120L,0,9.0
496,AW4G,2,120L,-29,23.1
496,AW4G,2,120L,-28,32.8
496,AW4G,2,120L,-27,34.5
496,AW4G,2,120L,-26,41.2
496,AW4G,2,120L,-25,45.9
496,AW4G,2,120L,-24,52.1
496,AW4G,2,120L,-23,61.0
496,AW4G,2,120L,-22,65.6
496,AW4G,2,120L,-21,72.3
496,AW4G,2,120L,-20,74.6
496,AW4G,2,120L,-19,83.5
496,AW4G,2,120L,-18,86.9
496,AW4G,2,120L,-17,92.2
496,AW4G,2,120L,-16,0.4
496,AW4G,2,120L,-15,6.3
496,AW4G,2,120L,-14,11.9
496,AW4G,2,120L,-13,18.8
496,AW4G,2,120L,-12,24.9
496,AW4G,2,120L,-11,31.6
496,AW4G,2,120L,-10,33.5
496,AW4G,2,120L,-9,43.4
496,AW4G,2,120L,-8,49.9
496,AW4G,2,120L,-7,52.4
496,AW4G,2,120L,-6,56.3
496,AW4G,2,120L,-5,62.6
496,AW4G,2,120L,-4,69.8
496,AW4G,2,120L,-3,79.4
496,AW4G,2,120L,-2,82.3
496,AW4G,2,120L,-1,87.2
496,AW4G,2,120L,0,93.0
497,NZQI,2,120L,-29,38.7
497,NZQI,2,120L,-28,40.6
497,NZQI,2,120L,-27,47.2
497,NZQI,2,120L,-26,48.4
497,NZQI,2,120L,-25,52.0
497,NZQI,2,120L,-24,53.7
497,NZQI,2,120L,-23,55.8
497,NZQI,2,120L,-22,59.4
497,NZQI,2,120L,-21,62.0
497,NZQI,2,120L,-20,68.8
497,NZQI,2,120L,-19,70.1
497,NZQI,2,120L,-18,75.5
497,NZQI,2,120L,-17,77.6
497,NZQI,2,120L,-16,80.3
497,NZQI,2,120L,-15,82.3
497,NZQI,2,120L,-14,87.8
497,NZQI,2,120L,-13,90.4
497,NZQI,2,120L,-12,95.4
497,NZQI,2,120L,-11,96.3
497,NZQI,2,120L,-10,1.6
497,NZQI,2,120L,-9,6.5
497,NZQI,2,120L,-8,7.8
497,NZQI,2,120L,-7,11.9
497,NZQI,2,120L,-6,14.9
497,NZQI,2,120L,-5,20.2
497,NZQI,2,120L,-4,21.2
497,NZQI,2,120L,-3,25.1
497,NZQI,2,120L,-2,27.3
497,NZQI,2,120L,-1,29.5
497,NZQI,2,120L,0,32.2
498,CKFH5G,2,120L,-29,51.9
498,CKFH5G,2,120L,-28,55.6
498,CKFH5G,2,120L,-27,60.4
498,CKFH5G,2,120L,-26,62.4
498,CKFH5G,2,120L,-25,66.1
498,CKFH5G,2,120L,-24,71.9
498,CKFH5G,2,120L,-23,75.0
498,CKFH5G,2,120L,-22,77.7
498,CKFH5G,2,120L,-21,86.6
498,CKFH5G,2,120L,-20,86.6
498,CKFH5G,2,120L,-19,90.4
498,CKFH5G,2,120L,-18,95.7
498,CKFH5G,2,120L,-17,2.0
498,CKFH5G,2,120L,-16,1.0
498,CKFH5G,2,120L,-15,10.1
498,CKFH5G,2,120L,-14,11.1
498,CKFH5G,2,120L,-13,17.0
498,CKFH5G,2,120L,-12,19.7
498,CKFH5G,2,120L,-11,27.8
498,CKFH5G,2,120L,-10,29.1
498,CKFH5G,2,120L,-9,32.0
498,CKFH5G,2,120L,-8,36.7
498,CKFH5G,2,120L,-7,41.4
498,CKFH5G,2,120L,-6,45.6
498,CKFH5G,2,120L,-5,50.1
498,CKFH5G,2,120L,-4,53.6
498,CKFH5G,2,120L,-3,55.6
498,CKFH5G,2,120L,-2,61.3
498,CKFH5G,2,120L,-1,66.8
498,CKFH5G,2,120L,0,69.0
499,TEIH26,2,120L,-29,21.4
499,TEIH26,2,120L,-28,25.0
499,TEIH26,2,120L,-27,31.0
499,TEIH26,2,120L,-26,30.5
499,TEIH26,2,120L,-25,36.0
499,TEIH26,2,120L,-24,42.8
499,TEIH26,2,120L,-23,47.6
499,TEIH26,2,120L,-22,52.2
499,TEIH26,2,120L,-21,52.8
499,TEIH26,2,120L,-20,57.3
499,TEIH26,2,120L,-19,61.8
499,TEIH26,2,120L,-18,66.4
499,TEIH26,2,120L,-17,68.9
499,TEIH26,2,120L,-16,73.7
499,TEIH26,2,120L,-15,76.9
499,TEIH26,2,120L,-14,80.9
499,TEIH26,2,120L,-13,82.7
499,TEIH26,2,120L,-12,87.5
499,TEIH26,2,120L,-11,91.1
499,TEIH26,2,120L,-10,94.0
499,TEIH26,2,120L,-9,97.3
499,TEIH26,2,120L,-8,3.0
499,TEIH26,2,120L,-7,7.2
499,TEIH26,2,120L,-6,11.6
499,TEIH26,2,120L,-5,16.2
499,TEIH26,2,120L,-4,19.6
499,TEIH26,2,120L,-3,22.9
499,TEIH26,2,120L,-2,25.8
499,TEIH26,2,120L,-1,32.4
499,TEIH26,2,120L,0,34.8
500,FPAB,2,120L,-29,57.8
500,FPAB,2,120L,-28,62.0
500,FPAB,2,120L,-27,65.8
500,FPAB,2,120L,-26,70.1
500,FPAB,2,120L,-25,75.4
500,FPAB,2,120L,-24,79.0
500,FPAB,2,120L,-23,84.6
500,FPAB,2,120L,-22,88.0
500,FPAB,2,120L,-21,93.0
500,FPAB,2,120L,-20,94.8
500,FPAB,2,120L,-19,98.7
500,FPAB,2,120L,-18,1.0
500,FPAB,2,120L,-17,6.9
500,FPAB,2,120L,-16,8.6
500,FPAB,2,120L,-15,11.3
500,FPAB,2,120L,-14,19.7
500,FPAB,2,120L,-13,19.4
500,FPAB,2,120L,-12,25.8
500,FPAB,2,120L,-11,27.8
500,FPAB,2,120L,-10,34.7
500,FPAB,2,120L,-9,38.8
500,FPAB,2,120L,-8,41.6
500,FPAB,2,120L,-7,46.6
500,FPAB,2,120L,-6,48.6
500,FPAB,2,120L,-5,55.8
500,FPAB,2,120L,-4,57.5
500,FPAB,2,120L,-3,58.9
500,FPAB,2,120L,-2,64.3
500,FPAB,2,120L,-1,67.9
500,FPAB,2,120L,0,71.6
501,AFPX,2,120L,-29,69.1
501,AFPX,2,120L,-28,72.3
501,AFPX,2,120L,-27,76.5
501,AFPX,2,120L,-26,85.6
501,AFPX,2,120L,-25,90.9
501,AFPX,2,120L,-24,96.6
501,AFPX,2,120L,-23,0.0
501,AFPX,2,120L,-22,8.4
501,AFPX,2,120L,-21,15.3
501,AFPX,2,120L,-20,20.5
501,AFPX,2,120L,-19,27.9
501,AFPX,2,120L,-18,35.3
501,AFPX,2,120L,-17,39.8
501,AFPX,2,120L,-16,46.5
501,AFPX,2,120L,-15,52.5
501,AFPX,2,120L,-14,55.2
501,AFPX,2,120L,-13,63.2
501,AFPX,2,120L,-12,69.9
501,AFPX,2,120L,-11,73.7
501,AFPX,2,120L,-10,79.0
501,AFPX,2,120L,-9,86.9
501,AFPX,2,120L,-8,89.7
501,AFPX,2,120L,-7,96.2
501,AFPX,2,120L,-6,2.7
501,AFPX,2,120L,-5,10.3
501,AFPX,2,120L,-4,15.8
501,AFPX,2,120L,-3,22.9
501,AFPX,2,120L,-2,25.9
501,AFPX,2,120L,-1,31.7
501,AFPX,2,120L,0,39.8
502,FOII,2,120L,-29,46.2
502,FOII,2,120L,-28,53.3
502,FOII,2,120L,-27,59.0
502,FOII,2,120L,-26,59.0
502,FOII,2,120L,-25,65.9
502,FOII,2,120L,-24,68.1
502,FOII,2,120L,-23,69.3
502,FOII,2,120L,-22,74.5
502,FOII,2,120L,-21,78.2
502,FOII,2,120L,-20,83.0
502,FOII,2,120L,-19,87.9
502,FOII,2,120L,-18,93.9
502,FOII,2,120L,-17,92.8
502,FOII,2,120L,-16,98.0
502,FOII,2,120L,-15,1.3
502,FOII,2,120L,-14,4.5
502,FOII,2,120L,-13,10.4
502,FOII,2,120L,-12,14.1
502,FOII,2,120L,-11,15.2
502,FOII,2,120L,-10,21.8
502,FOII,2,120L,-9,23.8
502,FOII,2,120L,-8,29.4
502,FOII,2,120L,-7,35.1
502,FOII,2,120L,-6,37.7
502,FOII,2,120L,-5,41.1
502,FOII,2,120L,-4,43.9
502,FOII,2,120L,-3,48.6
502,FOII,2,120L,-2,53.2
502,FOII,2,120L,-1,56.9
502,FOII,2,120L,0,59.9
503,3JPC,2,120L,-29,71.3
503,3JPC,2,120L,-28,76.7
503,3JPC,2,120L,-27,83.4
503,3JPC,2,120L,-26,88.1
503,3JPC,2,120L,-25,91.5
503,3JPC,2,120L,-24,98.2
503,3JPC,2,120L,-23,1.3
503,3JPC,2,120L,-22,4.7
503,3JPC,2,120L,-21,7.8
503,3JPC,2,120L,-20,16.3
503,3JPC,2,120L,-19,19.8
503,3JPC,2,120L,-18,25.9
503,3JPC,2,120L,-17,31.0
503,3JPC,2,120L,-16,30.4
503,3JPC,2,120L,-15,34.9
503,3JPC,2,120L,-14,37.1
503,3JPC,2,120L,-13,47.3
503,3JPC,2,120L,-12,51.5
503,3JPC,2,120L,-11,55.2
503,3JPC,2,120L,-10,57.7
503,3JPC,2,120L,-9,64.0
503,3JPC,2,120L,-8,68.9
503,3JPC,2,120L,-7,74.4
503,3JPC,2,120L,-6,78.1
