Car,Datetime,Id,Capacity,City,Country,Address,route_id,latitudine,longitudine
SB-45-SOM,2024-10-15 04:17:49+00:00,HZCYJJ,240L,Sibiu,Romania,Strada Nicolae Bălcescu 51,3,45.792881,24.1495589
SB-45-SOM,2024-10-15 04:19:25+00:00,M2F7,120L,Sibiu,Romania,Strada Nicolae Bălcescu 47 C,3,45.793069,24.1496748
SB-45-SOM,2024-10-15 04:23:44+00:00,M3VLEF,240L,Sibiu,Romania,Piața Unirii 10,3,45.7923543,24.1478304
SB-45-SOM,2024-10-15 04:23:47+00:00,ZQZCLD,240L,Sibiu,Romania,Piața Unirii 10,3,45.7923543,24.1478304
SB-45-SOM,2024-10-15 04:24:11+00:00,EWSTO2,240L,Sibiu,Romania,Strada Andrei Șaguna 4,3,45.7923372,24.1468001
SB-45-SOM,2024-10-15 04:24:26+00:00,STNZIZ,240L,Sibiu,Romania,Strada Andrei Șaguna 4,3,45.7923372,24.1468001
SB-45-SOM,2024-10-15 04:25:50+00:00,ZW62PU,240L,Sibiu,Romania,Strada Andrei Șaguna 4,3,45.7923372,24.1468001
SB-45-SOM,2024-10-15 04:28:38+00:00,V4LT5O,120L,Sibiu,Romania,Strada Andrei Șaguna 5,3,45.7922082,24.1465244
SB-45-SOM,2024-10-15 04:28:41+00:00,TUOP4X,120L,Sibiu,Romania,Strada Andrei Șaguna 5,3,45.7922082,24.1465244
SB-45-SOM,2024-10-15 04:29:45+00:00,X2LIGZ,240L,Sibiu,Romania,Strada Andrei Șaguna 7,3,45.7923423,24.1462151
SB-45-SOM,2024-10-15 04:29:47+00:00,MQP7,120L,Sibiu,Romania,Strada Andrei Șaguna 7,3,45.7923423,24.1462151
SB-45-SOM,2024-10-15 04:30:43+00:00,OLSL,120L,Sibiu,Romania,Strada Andrei Șaguna 9 A,3,45.7930329,24.1452584
SB-45-SOM,2024-10-15 04:30:47+00:00,TNGM,120L,Sibiu,Romania,Strada Andrei Șaguna 9,3,45.7925465,24.1459368
SB-45-SOM,2024-10-15 04:31:05+00:00,XG6O,120L,Sibiu,Romania,Strada Andrei Șaguna 8,3,45.7926532,24.1463
SB-45-SOM,2024-10-15 04:32:20+00:00,ZKJCGY,120L,Sibiu,Romania,Strada Andrei Șaguna 17,3,45.793051,24.1450239
SB-45-SOM,2024-10-15 04:33:27+00:00,ZC27JX,240L,Sibiu,Romania,Strada Andrei Șaguna 21,3,45.8520358,24.1564107
SB-45-SOM,2024-10-15 04:34:59+00:00,U656,120L,Sibiu,Romania,Strada Andrei Șaguna 23,3,45.7932007,24.1444154
SB-45-SOM,2024-10-15 04:49:26+00:00,E65XU2,240L,Sibiu,Romania,Strada Pacii 12,3,46.1592541,24.3532645
SB-45-SOM,2024-10-15 04:51:23+00:00,MCUN5O,120L,Sibiu,Romania,Strada Vasile Aaron 33,3,45.7877358,24.1732548
SB-45-SOM,2024-10-15 04:52:12+00:00,NKXK3O,1.100L,Sibiu,Romania,Strada Iezer 14,3,45.7872993,24.1745893
SB-45-SOM,2024-10-15 04:52:32+00:00,DSGBQY,120L,Sibiu,Romania,Strada Vasile Aaron 29,3,45.7875394,24.17287
SB-45-SOM,2024-10-15 04:54:54+00:00,LOCZQ2,240L,Sibiu,Romania,Strada Vasile Aaron 18,3,45.7849389,24.168084
SB-45-SOM,2024-10-15 04:55:34+00:00,LOCZQ2,240L,Sibiu,Romania,Strada Vasile Aaron 18,3,45.7849389,24.168084
SB-45-SOM,2024-10-15 04:55:42+00:00,3WEG,120L,Sibiu,Romania,Strada Vasile Aaron 27,3,45.7853643,24.1684006
SB-45-SOM,2024-10-15 04:56:24+00:00,CZBI,120L,Sibiu,Romania,Strada Giuseppe Garibaldi 16,3,45.7858109,24.1677675
SB-45-SOM,2024-10-15 04:57:13+00:00,2JRZ,120L,Sibiu,Romania,Strada Vasile Aaron 26,3,45.787064,24.1729443
SB-45-SOM,2024-10-15 04:59:34+00:00,CEAV,120L,Sibiu,Romania,Strada Șoimului 3,3,45.8495459,24.1675323
SB-45-SOM,2024-10-15 05:03:59+00:00,R3HR,120L,Sibiu,Romania,Strada Vasile Aaron 13 A,3,45.7839931,24.165461
SB-45-SOM,2024-10-15 05:04:27+00:00,EC56ZN,120L,Sibiu,Romania,Strada Vasile Aaron 11,3,45.7839159,24.1653366
SB-45-SOM,2024-10-15 05:05:04+00:00,5GTH,120L,Sibiu,Romania,Strada Vasile Aaron 9,3,45.7838379,24.1651916
SB-45-SOM,2024-10-15 05:05:06+00:00,XQZ5,120L,Sibiu,Romania,Strada Vasile Aaron 9,3,45.7838379,24.1651916
SB-45-SOM,2024-10-15 05:05:47+00:00,YL4U,120L,Sibiu,Romania,Strada Vasile Aaron 7,3,45.7837589,24.1650254
SB-45-SOM,2024-10-15 05:06:07+00:00,QRBP,120L,Sibiu,Romania,Strada Vasile Aaron 6,3,45.7835077,24.1651993
SB-45-SOM,2024-10-15 05:06:43+00:00,SQT33G,120L,Sibiu,Romania,Strada Vasile Aaron 5,3,45.7836383,24.1647926
SB-45-SOM,2024-10-15 05:06:46+00:00,RPN47O,240L,Sibiu,Romania,Strada Vasile Aaron 5,3,45.7836383,24.1647926
SB-45-SOM,2024-10-15 05:07:33+00:00,ZKSMUP,120L,Sibiu,Romania,Strada Vasile Aaron 2,3,45.7833443,24.1649329
SB-45-SOM,2024-10-15 05:07:36+00:00,P7IQ,120L,Sibiu,Romania,Strada Vasile Aaron 4,3,45.7834325,24.1650801
SB-45-SOM,2024-10-15 05:08:16+00:00,XDM2,120L,Sibiu,Romania,Strada Ștefan cel Mare 192,3,45.7902285,24.2080583
SB-45-SOM,2024-10-15 05:08:26+00:00,TPCE6T,120L,Sibiu,Romania,Strada Vasile Aaron 1,3,45.7834641,24.1645976
SB-45-SOM,2024-10-15 05:08:29+00:00,Q7U2GS,120L,Sibiu,Romania,Bulevardul G-ral Vasile Milea 35,3,,
SB-45-SOM,2024-10-15 05:18:42+00:00,XYLCCQ,1.100L,Sibiu,Romania,Strada Fabricii 8,3,45.7956517,24.1625091
SB-45-SOM,2024-10-15 05:19:24+00:00,RVTUKK,1.100L,Sibiu,Romania,Strada Fabricii 8,3,45.7956517,24.1625091
SB-45-SOM,2024-10-15 05:19:54+00:00,C6ZHR2,1.100L,Sibiu,Romania,Strada Fabricii 8,3,45.7956517,24.1625091
SB-45-SOM,2024-10-15 05:22:43+00:00,NCOS,1.100L,Sibiu,Romania,Strada Serbota 23,3,45.7944515,24.1637447
SB-45-SOM,2024-10-15 05:27:47+00:00,E6PUYX,1.100L,Sibiu,Romania,Piața 1 Decembrie 1918 1,3,45.8000148,24.1612452
SB-45-SOM,2024-10-15 05:30:31+00:00,WOQ7CW,1.100L,Sibiu,Romania,Strada Uzinei 3,3,45.7967964,24.1597472
SB-45-SOM,2024-10-15 05:30:34+00:00,WOQ7CW,1.100L,Sibiu,Romania,Strada Uzinei 3,3,45.7967964,24.1597472
SB-45-SOM,2024-10-15 05:32:15+00:00,OVU6LL,1.100L,Sibiu,Romania,Strada Uzinei 9,3,45.7968516,24.159953
SB-45-SOM,2024-10-15 05:44:35+00:00,KXCA,120L,Sibiu,Romania,Strada G-ral Gheorghe Magheru 55,3,,
SB-45-SOM,2024-10-15 05:47:55+00:00,NS6CBI,1.100L,Sibiu,Romania,Strada Constituției BLOCURI 9 MAI,3,,
SB-45-SOM,2024-10-15 05:51:11+00:00,JVLS,1.100L,Sibiu,Romania,Strada Autogarii 5,3,45.797109,24.1314536
SB-45-SOM,2024-10-15 05:52:52+00:00,5OAGB7,1.100L,Sibiu,Romania,Strada Regele Ferdinand 6,3,45.8016691,24.1582754
SB-45-SOM,2024-10-15 05:53:16+00:00,MKURSO,1.100L,Sibiu,Romania,Strada Regele Ferdinand 6,3,45.8016691,24.1582754
SB-45-SOM,2024-10-15 05:56:19+00:00,XOXCRA,1.100L,Sibiu,Romania,Strada Abatorului 2,3,45.8036514,24.1548554
SB-45-SOM,2024-10-15 05:57:43+00:00,2SSUON,1.100L,Sibiu,Romania,Strada Abatorului 4,3,45.8027792,24.15677
SB-45-SOM,2024-10-15 05:58:02+00:00,WDMXDG,1.100L,Sibiu,Romania,Strada Abatorului 4,3,45.8027792,24.15677
