uid,Id,Capacity,day,simulated_fill_level
449,XSDX,120L,-12,11.663463871377541
449,XSDX,120L,-13,7.821370513136915
449,XSDX,120L,-14,2.528526915571246
449,XSDX,120L,-15,0.0
449,XSDX,120L,-16,0.0
449,XSDX,120L,-17,0.0
449,XSDX,120L,-18,0.0
449,XSDX,120L,-19,0.0
449,XSDX,120L,-20,0.0
449,XSDX,120L,-21,0.0
449,XSDX,120L,-22,0.0
449,XSDX,120L,-23,0.0
449,XSDX,120L,-24,0.0
449,XSDX,120L,-25,0.0
449,XSDX,120L,-26,0.0
449,XSDX,120L,-27,0.0
449,XSDX,120L,-28,0.0
449,XSDX,120L,-29,0.0
450,DDMJ,120L,0,57.0
450,DDMJ,120L,-1,53.073329475952704
450,DDMJ,120L,-2,46.388997450242854
450,DDMJ,120L,-3,41.80838015008393
450,DDMJ,120L,-4,38.91389535541208
450,DDMJ,120L,-5,37.15601808571812
450,DDMJ,120L,-6,32.609777193134285
450,DDMJ,120L,-7,29.841937815065663
450,DDMJ,120L,-8,22.713346564611513
450,DDMJ,120L,-9,18.162629968649348
450,DDMJ,120L,-10,12.134222882269187
450,DDMJ,120L,-11,8.281580063546642
450,DDMJ,120L,-12,3.7125540995613417
450,DDMJ,120L,-13,0.0
450,DDMJ,120L,-14,0.0
450,DDMJ,120L,-15,0.0
450,DDMJ,120L,-16,0.0
450,DDMJ,120L,-17,0.0
450,DDMJ,120L,-18,0.0
450,DDMJ,120L,-19,0.0
450,DDMJ,120L,-20,0.0
450,DDMJ,120L,-21,0.0
450,DDMJ,120L,-22,0.0
450,DDMJ,120L,-23,0.0
450,DDMJ,120L,-24,0.0
450,DDMJ,120L,-25,0.0
450,DDMJ,120L,-26,0.0
450,DDMJ,120L,-27,0.0
450,DDMJ,120L,-28,0.0
450,DDMJ,120L,-29,0.0
451,KOT4,120L,0,85.0
451,KOT4,120L,-1,82.87457546184181
451,KOT4,120L,-2,79.96585293289404
451,KOT4,120L,-3,75.96251219957846
451,KOT4,120L,-4,72.52145117176707
451,KOT4,120L,-5,66.33938915507548
451,KOT4,120L,-6,66.09190065229646
451,KOT4,120L,-7,61.01519060140426
451,KOT4,120L,-8,56.83787966340148
451,KOT4,120L,-9,53.429111222656616
451,KOT4,120L,-10,47.523811874522075
451,KOT4,120L,-11,45.24616268822574
451,KOT4,120L,-12,41.90621322652645
451,KOT4,120L,-13,38.396833422087546
451,KOT4,120L,-14,31.297899754202568
451,KOT4,120L,-15,26.84436487230104
451,KOT4,120L,-16,23.96131971924024
451,KOT4,120L,-17,18.160074986442986
451,KOT4,120L,-18,13.614993075108986
451,KOT4,120L,-19,11.351757887375879
451,KOT4,120L,-20,5.8035363726219185
451,KOT4,120L,-21,0.31267583238369634
451,KOT4,120L,-22,0.0
451,KOT4,120L,-23,0.0
451,KOT4,120L,-24,0.0
451,KOT4,120L,-25,0.0
451,KOT4,120L,-26,0.0
451,KOT4,120L,-27,0.0
451,KOT4,120L,-28,0.0
451,KOT4,120L,-29,0.0
452,MG73,120L,0,48.0
452,MG73,120L,-1,43.84619153662519
452,MG73,120L,-2,38.20164580711461
452,MG73,120L,-3,32.570066941932886
452,MG73,120L,-4,28.97498173401114
452,MG73,120L,-5,25.29846621079828
452,MG73,120L,-6,22.092757992790588
452,MG73,120L,-7,17.769837847493694
452,MG73,120L,-8,10.4731651197311
452,MG73,120L,-9,4.444913494107393
452,MG73,120L,-10,0.0
452,MG73,120L,-11,0.0
452,MG73,120L,-12,0.0
452,MG73,120L,-13,0.0
452,MG73,120L,-14,0.0
452,MG73,120L,-15,0.0
452,MG73,120L,-16,0.0
452,MG73,120L,-17,0.0
452,MG73,120L,-18,0.0
452,MG73,120L,-19,0.0
452,MG73,120L,-20,0.0
452,MG73,120L,-21,0.0
452,MG73,120L,-22,0.0
452,MG73,120L,-23,0.0
452,MG73,120L,-24,0.0
452,MG73,120L,-25,0.0
452,MG73,120L,-26,0.0
452,MG73,120L,-27,0.0
452,MG73,120L,-28,0.0
452,MG73,120L,-29,0.0
453,GCGR,120L,0,51.0
453,GCGR,120L,-1,44.77668325085633
453,GCGR,120L,-2,40.31069614605009
453,GCGR,120L,-3,35.828272672442615
453,GCGR,120L,-4,32.1495084336537
453,GCGR,120L,-5,27.36158084731022
453,GCGR,120L,-6,22.889247670090686
453,GCGR,120L,-7,18.51916884161894
453,GCGR,120L,-8,10.443332792307311
453,GCGR,120L,-9,8.14507263605667
453,GCGR,120L,-10,2.7827372020337853
453,GCGR,120L,-11,0.0
453,GCGR,120L,-12,0.0
453,GCGR,120L,-13,0.0
453,GCGR,120L,-14,0.0
453,GCGR,120L,-15,0.0
453,GCGR,120L,-16,0.0
453,GCGR,120L,-17,0.0
453,GCGR,120L,-18,0.0
453,GCGR,120L,-19,0.0
453,GCGR,120L,-20,0.0
453,GCGR,120L,-21,0.0
453,GCGR,120L,-22,0.0
453,GCGR,120L,-23,0.0
453,GCGR,120L,-24,0.0
453,GCGR,120L,-25,0.0
453,GCGR,120L,-26,0.0
453,GCGR,120L,-27,0.0
453,GCGR,120L,-28,0.0
453,GCGR,120L,-29,0.0
454,D4FX,120L,0,41.0
454,D4FX,120L,-1,35.9912446394738
454,D4FX,120L,-2,30.600543682325803
454,D4FX,120L,-3,27.611159303099914
454,D4FX,120L,-4,20.970000800828306
454,D4FX,120L,-5,14.91131106267236
454,D4FX,120L,-6,7.955845472818506
454,D4FX,120L,-7,3.4237069469113175
454,D4FX,120L,-8,0.0
454,D4FX,120L,-9,0.0
454,D4FX,120L,-10,0.0
454,D4FX,120L,-11,0.0
454,D4FX,120L,-12,0.0
454,D4FX,120L,-13,0.0
454,D4FX,120L,-14,0.0
454,D4FX,120L,-15,0.0
454,D4FX,120L,-16,0.0
454,D4FX,120L,-17,0.0
454,D4FX,120L,-18,0.0
454,D4FX,120L,-19,0.0
454,D4FX,120L,-20,0.0
454,D4FX,120L,-21,0.0
454,D4FX,120L,-22,0.0
454,D4FX,120L,-23,0.0
454,D4FX,120L,-24,0.0
454,D4FX,120L,-25,0.0
454,D4FX,120L,-26,0.0
454,D4FX,120L,-27,0.0
454,D4FX,120L,-28,0.0
454,D4FX,120L,-29,0.0
455,V7GD,120L,0,69.0
455,V7GD,120L,-1,63.893220958774805
455,V7GD,120L,-2,58.65827284330833
455,V7GD,120L,-3,55.964179145085055
455,V7GD,120L,-4,52.07299675321689
455,V7GD,120L,-5,47.8967720909658
455,V7GD,120L,-6,43.7720397327713
455,V7GD,120L,-7,40.04589683113292
455,V7GD,120L,-8,36.60689706683059
455,V7GD,120L,-9,33.2005447918054
455,V7GD,120L,-10,27.262314914395674
455,V7GD,120L,-11,18.899159549986603
455,V7GD,120L,-12,11.814039204239833
455,V7GD,120L,-13,8.505322063186822
455,V7GD,120L,-14,5.870315113609094
455,V7GD,120L,-15,0.9070340157637093
455,V7GD,120L,-16,0.0
455,V7GD,120L,-17,0.0
455,V7GD,120L,-18,0.0
455,V7GD,120L,-19,0.0
455,V7GD,120L,-20,0.0
455,V7GD,120L,-21,0.0
455,V7GD,120L,-22,0.0
455,V7GD,120L,-23,0.0
455,V7GD,120L,-24,0.0
455,V7GD,120L,-25,0.0
455,V7GD,120L,-26,0.0
455,V7GD,120L,-27,0.0
455,V7GD,120L,-28,0.0
455,V7GD,120L,-29,0.0
456,LTYP,120L,0,14.0
456,LTYP,120L,-1,9.976071958473643
456,LTYP,120L,-2,4.505263439050458
456,LTYP,120L,-3,2.6366326219959957
456,LTYP,120L,-4,0.3501833828326567
456,LTYP,120L,-5,0.0
456,LTYP,120L,-6,0.0
456,LTYP,120L,-7,0.0
456,LTYP,120L,-8,0.0
456,LTYP,120L,-9,0.0
456,LTYP,120L,-10,0.0
456,LTYP,120L,-11,0.0
456,LTYP,120L,-12,0.0
456,LTYP,120L,-13,0.0
456,LTYP,120L,-14,0.0
456,LTYP,120L,-15,0.0
456,LTYP,120L,-16,0.0
456,LTYP,120L,-17,0.0
456,LTYP,120L,-18,0.0
456,LTYP,120L,-19,0.0
456,LTYP,120L,-20,0.0
456,LTYP,120L,-21,0.0
456,LTYP,120L,-22,0.0
456,LTYP,120L,-23,0.0
456,LTYP,120L,-24,0.0
456,LTYP,120L,-25,0.0
456,LTYP,120L,-26,0.0
456,LTYP,120L,-27,0.0
456,LTYP,120L,-28,0.0
456,LTYP,120L,-29,0.0
457,EJU3,120L,0,53.0
457,EJU3,120L,-1,48.22203676690333
457,EJU3,120L,-2,44.19819575229302
457,EJU3,120L,-3,38.648491477482295
457,EJU3,120L,-4,34.243788029822575
457,EJU3,120L,-5,31.31802885479237
457,EJU3,120L,-6,25.55127416501632
457,EJU3,120L,-7,22.16464270977853
457,EJU3,120L,-8,17.137533346784473
457,EJU3,120L,-9,12.956132670040375
457,EJU3,120L,-10,8.909229038544021
457,EJU3,120L,-11,3.0393166220097134
457,EJU3,120L,-12,1.5187162421534226
457,EJU3,120L,-13,0.0
457,EJU3,120L,-14,0.0
457,EJU3,120L,-15,0.0
457,EJU3,120L,-16,0.0
457,EJU3,120L,-17,0.0
457,EJU3,120L,-18,0.0
457,EJU3,120L,-19,0.0
457,EJU3,120L,-20,0.0
457,EJU3,120L,-21,0.0
457,EJU3,120L,-22,0.0
457,EJU3,120L,-23,0.0
457,EJU3,120L,-24,0.0
457,EJU3,120L,-25,0.0
457,EJU3,120L,-26,0.0
457,EJU3,120L,-27,0.0
457,EJU3,120L,-28,0.0
457,EJU3,120L,-29,0.0
458,VT3W,120L,0,59.0
458,VT3W,120L,-1,52.94804492123071
458,VT3W,120L,-2,47.43107744055514
458,VT3W,120L,-3,44.32612025577558
458,VT3W,120L,-4,38.81531118941034
458,VT3W,120L,-5,37.48126523605216
458,VT3W,120L,-6,31.654831596844886
458,VT3W,120L,-7,28.312413301083723
458,VT3W,120L,-8,20.90541733306056
458,VT3W,120L,-9,16.107217459515677
458,VT3W,120L,-10,12.997169429925687
458,VT3W,120L,-11,7.6143152162301115
458,VT3W,120L,-12,3.5247379561622396
458,VT3W,120L,-13,0.0
458,VT3W,120L,-14,0.0
458,VT3W,120L,-15,0.0
458,VT3W,120L,-16,0.0
458,VT3W,120L,-17,0.0
458,VT3W,120L,-18,0.0
458,VT3W,120L,-19,0.0
458,VT3W,120L,-20,0.0
458,VT3W,120L,-21,0.0
458,VT3W,120L,-22,0.0
458,VT3W,120L,-23,0.0
458,VT3W,120L,-24,0.0
458,VT3W,120L,-25,0.0
458,VT3W,120L,-26,0.0
458,VT3W,120L,-27,0.0
458,VT3W,120L,-28,0.0
458,VT3W,120L,-29,0.0
459,T7XK,120L,0,100.0
459,T7XK,120L,-1,93.57105615566287
459,T7XK,120L,-2,86.5799491724876
459,T7XK,120L,-3,80.95913441874242
459,T7XK,120L,-4,76.93352720647059
459,T7XK,120L,-5,71.25343909017286
459,T7XK,120L,-6,67.60638203485993
459,T7XK,120L,-7,66.1517635668269
459,T7XK,120L,-8,64.750605766984
459,T7XK,120L,-9,59.42059019232661
459,T7XK,120L,-10,54.119527020934434
459,T7XK,120L,-11,48.92904143893802
459,T7XK,120L,-12,40.88720784355558
459,T7XK,120L,-13,36.78243784440686
459,T7XK,120L,-14,33.17678977334631
459,T7XK,120L,-15,28.503839585784913
459,T7XK,120L,-16,23.703141391041815
459,T7XK,120L,-17,21.52135779597737
459,T7XK,120L,-18,16.033484127404677
459,T7XK,120L,-19,13.051071489086688
459,T7XK,120L,-20,6.367245032410777
459,T7XK,120L,-21,0.0
459,T7XK,120L,-22,0.0
459,T7XK,120L,-23,0.0
459,T7XK,120L,-24,0.0
459,T7XK,120L,-25,0.0
459,T7XK,120L,-26,0.0
459,T7XK,120L,-27,0.0
459,T7XK,120L,-28,0.0
459,T7XK,120L,-29,0.0
460,NAV7,120L,0,96.0
460,NAV7,120L,-1,92.92595899551574
460,NAV7,120L,-2,85.47228026861619
460,NAV7,120L,-3,81.66507498373018
460,NAV7,120L,-4,77.23931587721624
460,NAV7,120L,-5,72.98148818904961
460,NAV7,120L,-6,64.33920768873915
460,NAV7,120L,-7,59.48422086282609
460,NAV7,120L,-8,57.21936485877718
460,NAV7,120L,-9,53.80978569068978
460,NAV7,120L,-10,48.96007215207228
460,NAV7,120L,-11,44.073386785369344
460,NAV7,120L,-12,37.99847311751303
460,NAV7,120L,-13,37.275432757456116
460,NAV7,120L,-14,32.13669342131225
460,NAV7,120L,-15,28.362471664512668
460,NAV7,120L,-16,26.415839830298786
460,NAV7,120L,-17,22.266679178596668
460,NAV7,120L,-18,17.939077135105173
460,NAV7,120L,-19,11.990811724619075
460,NAV7,120L,-20,5.391964687794552
460,NAV7,120L,-21,0.0
460,NAV7,120L,-22,0.0
460,NAV7,120L,-23,0.0
460,NAV7,120L,-24,0.0
460,NAV7,120L,-25,0.0
460,NAV7,120L,-26,0.0
460,NAV7,120L,-27,0.0
460,NAV7,120L,-28,0.0
460,NAV7,120L,-29,0.0
461,LSZK,120L,0,7.0
461,LSZK,120L,-1,2.6585075566307204
461,LSZK,120L,-2,0.0
461,LSZK,120L,-3,0.0
461,LSZK,120L,-4,0.0
461,LSZK,120L,-5,0.0
461,LSZK,120L,-6,0.0
461,LSZK,120L,-7,0.0
461,LSZK,120L,-8,0.0
461,LSZK,120L,-9,0.0
461,LSZK,120L,-10,0.0
461,LSZK,120L,-11,0.0
461,LSZK,120L,-12,0.0
461,LSZK,120L,-13,0.0
461,LSZK,120L,-14,0.0
461,LSZK,120L,-15,0.0
461,LSZK,120L,-16,0.0
461,LSZK,120L,-17,0.0
461,LSZK,120L,-18,0.0
461,LSZK,120L,-19,0.0
461,LSZK,120L,-20,0.0
461,LSZK,120L,-21,0.0
461,LSZK,120L,-22,0.0
461,LSZK,120L,-23,0.0
461,LSZK,120L,-24,0.0
461,LSZK,120L,-25,0.0
461,LSZK,120L,-26,0.0
461,LSZK,120L,-27,0.0
461,LSZK,120L,-28,0.0
461,LSZK,120L,-29,0.0
462,ZCAOHD,120L,0,52.0
462,ZCAOHD,120L,-1,50.1089158369068
462,ZCAOHD,120L,-2,42.64182690795553
462,ZCAOHD,120L,-3,37.984899586374084
462,ZCAOHD,120L,-4,30.99946879410063
462,ZCAOHD,120L,-5,24.891005377363246
462,ZCAOHD,120L,-6,19.851471253488178
462,ZCAOHD,120L,-7,14.055482139409149
462,ZCAOHD,120L,-8,9.414522938101738
462,ZCAOHD,120L,-9,3.6248367277540603
462,ZCAOHD,120L,-10,0.0
462,ZCAOHD,120L,-11,0.0
462,ZCAOHD,120L,-12,0.0
462,ZCAOHD,120L,-13,0.0
462,ZCAOHD,120L,-14,0.0
462,ZCAOHD,120L,-15,0.0
462,ZCAOHD,120L,-16,0.0
462,ZCAOHD,120L,-17,0.0
462,ZCAOHD,120L,-18,0.0
462,ZCAOHD,120L,-19,0.0
462,ZCAOHD,120L,-20,0.0
462,ZCAOHD,120L,-21,0.0
462,ZCAOHD,120L,-22,0.0
462,ZCAOHD,120L,-23,0.0
462,ZCAOHD,120L,-24,0.0
462,ZCAOHD,120L,-25,0.0
462,ZCAOHD,120L,-26,0.0
462,ZCAOHD,120L,-27,0.0
462,ZCAOHD,120L,-28,0.0
462,ZCAOHD,120L,-29,0.0
463,3ROR,120L,0,59.0
463,3ROR,120L,-1,51.92187668331345
463,3ROR,120L,-2,45.94043632225073
463,3ROR,120L,-3,42.38257002941697
463,3ROR,120L,-4,38.69845044828077
463,3ROR,120L,-5,29.766127389935903
463,3ROR,120L,-6,29.08390858975
463,3ROR,120L,-7,23.846413726867404
463,3ROR,120L,-8,17.32187922190209
463,3ROR,120L,-9,11.625373765838813
463,3ROR,120L,-10,7.533239565084528
463,3ROR,120L,-11,1.898057971531204
463,3ROR,120L,-12,0.0
463,3ROR,120L,-13,0.0
463,3ROR,120L,-14,0.0
463,3ROR,120L,-15,0.0
463,3ROR,120L,-16,0.0
463,3ROR,120L,-17,0.0
463,3ROR,120L,-18,0.0
463,3ROR,120L,-19,0.0
463,3ROR,120L,-20,0.0
463,3ROR,120L,-21,0.0
463,3ROR,120L,-22,0.0
463,3ROR,120L,-23,0.0
463,3ROR,120L,-24,0.0
463,3ROR,120L,-25,0.0
463,3ROR,120L,-26,0.0
463,3ROR,120L,-27,0.0
463,3ROR,120L,-28,0.0
463,3ROR,120L,-29,0.0
464,GGJR,120L,0,4.0
464,GGJR,120L,-1,0.20375197156388425
464,GGJR,120L,-2,0.0
464,GGJR,120L,-3,0.0
464,GGJR,120L,-4,0.0
464,GGJR,120L,-5,0.0
464,GGJR,120L,-6,0.0
464,GGJR,120L,-7,0.0
464,GGJR,120L,-8,0.0
464,GGJR,120L,-9,0.0
464,GGJR,120L,-10,0.0
464,GGJR,120L,-11,0.0
464,GGJR,120L,-12,0.0
464,GGJR,120L,-13,0.0
464,GGJR,120L,-14,0.0
464,GGJR,120L,-15,0.0
464,GGJR,120L,-16,0.0
464,GGJR,120L,-17,0.0
464,GGJR,120L,-18,0.0
464,GGJR,120L,-19,0.0
464,GGJR,120L,-20,0.0
464,GGJR,120L,-21,0.0
464,GGJR,120L,-22,0.0
464,GGJR,120L,-23,0.0
464,GGJR,120L,-24,0.0
464,GGJR,120L,-25,0.0
464,GGJR,120L,-26,0.0
464,GGJR,120L,-27,0.0
464,GGJR,120L,-28,0.0
464,GGJR,120L,-29,0.0
465,DHVY,120L,0,67.0
465,DHVY,120L,-1,62.589409302968726
465,DHVY,120L,-2,60.35874805631016
465,DHVY,120L,-3,58.49651772144892
465,DHVY,120L,-4,53.499596117019735
465,DHVY,120L,-5,50.049775642075595
465,DHVY,120L,-6,43.91478550522242
465,DHVY,120L,-7,42.08212200499909
465,DHVY,120L,-8,37.525916200064074
465,DHVY,120L,-9,31.903167445271748
465,DHVY,120L,-10,27.561233229678642
465,DHVY,120L,-11,23.21164960227557
465,DHVY,120L,-12,18.96995707420937
465,DHVY,120L,-13,14.15934288524888
465,DHVY,120L,-14,9.596261854831347
465,DHVY,120L,-15,5.550514973343025
465,DHVY,120L,-16,2.0480244946851514
465,DHVY,120L,-17,0.0
465,DHVY,120L,-18,0.0
465,DHVY,120L,-19,0.0
465,DHVY,120L,-20,0.0
465,DHVY,120L,-21,0.0
465,DHVY,120L,-22,0.0
465,DHVY,120L,-23,0.0
465,DHVY,120L,-24,0.0
465,DHVY,120L,-25,0.0
465,DHVY,120L,-26,0.0
465,DHVY,120L,-27,0.0
465,DHVY,120L,-28,0.0
465,DHVY,120L,-29,0.0
466,Z3Q6ZS,120L,0,5.0
466,Z3Q6ZS,120L,-1,0.0
466,Z3Q6ZS,120L,-2,0.0
466,Z3Q6ZS,120L,-3,0.0
466,Z3Q6ZS,120L,-4,0.0
466,Z3Q6ZS,120L,-5,0.0
466,Z3Q6ZS,120L,-6,0.0
466,Z3Q6ZS,120L,-7,0.0
466,Z3Q6ZS,120L,-8,0.0
466,Z3Q6ZS,120L,-9,0.0
466,Z3Q6ZS,120L,-10,0.0
466,Z3Q6ZS,120L,-11,0.0
466,Z3Q6ZS,120L,-12,0.0
466,Z3Q6ZS,120L,-13,0.0
466,Z3Q6ZS,120L,-14,0.0
466,Z3Q6ZS,120L,-15,0.0
466,Z3Q6ZS,120L,-16,0.0
466,Z3Q6ZS,120L,-17,0.0
466,Z3Q6ZS,120L,-18,0.0
466,Z3Q6ZS,120L,-19,0.0
466,Z3Q6ZS,120L,-20,0.0
466,Z3Q6ZS,120L,-21,0.0
466,Z3Q6ZS,120L,-22,0.0
466,Z3Q6ZS,120L,-23,0.0
466,Z3Q6ZS,120L,-24,0.0
466,Z3Q6ZS,120L,-25,0.0
466,Z3Q6ZS,120L,-26,0.0
466,Z3Q6ZS,120L,-27,0.0
466,Z3Q6ZS,120L,-28,0.0
466,Z3Q6ZS,120L,-29,0.0
467,L7HU,120L,0,95.0
467,L7HU,120L,-1,92.72618722443377
467,L7HU,120L,-2,86.8792678950061
467,L7HU,120L,-3,80.15004963012113
467,L7HU,120L,-4,76.28718419098932
467,L7HU,120L,-5,75.06263230654352
467,L7HU,120L,-6,69.24001551456047
467,L7HU,120L,-7,66.53124581091325
467,L7HU,120L,-8,62.510547504246965
467,L7HU,120L,-9,58.40941621255993
467,L7HU,120L,-10,55.84920775073982
467,L7HU,120L,-11,51.24843429673594
467,L7HU,120L,-12,48.53778750666307
467,L7HU,120L,-13,42.22708028884823
467,L7HU,120L,-14,36.121485677799996
467,L7HU,120L,-15,30.111495977185527
467,L7HU,120L,-16,26.405509687087033
467,L7HU,120L,-17,25.429348200169514
467,L7HU,120L,-18,21.546689529223592
467,L7HU,120L,-19,17.860450685339675
467,L7HU,120L,-20,12.54127097439693
467,L7HU,120L,-21,9.399821221922283
467,L7HU,120L,-22,5.433950722131541
467,L7HU,120L,-23,0.0
467,L7HU,120L,-24,0.0
467,L7HU,120L,-25,0.0
467,L7HU,120L,-26,0.0
467,L7HU,120L,-27,0.0
467,L7HU,120L,-28,0.0
467,L7HU,120L,-29,0.0
468,I5QG,120L,0,93.0
468,I5QG,120L,-1,90.37070415420766
468,I5QG,120L,-2,83.00461443908996
468,I5QG,120L,-3,76.31543968348767
468,I5QG,120L,-4,72.80811694707366
468,I5QG,120L,-5,70.64427657333559
468,I5QG,120L,-6,65.08241684126348
468,I5QG,120L,-7,61.376274598791994
468,I5QG,120L,-8,55.77905118632625
468,I5QG,120L,-9,51.56280201701111
468,I5QG,120L,-10,50.05160542674936
468,I5QG,120L,-11,46.125885050747954
468,I5QG,120L,-12,40.457250681095374
468,I5QG,120L,-13,36.05559484950767
468,I5QG,120L,-14,32.84013703588582
468,I5QG,120L,-15,31.238520144665255
468,I5QG,120L,-16,25.842855108264438
468,I5QG,120L,-17,23.47444910848027
468,I5QG,120L,-18,16.454288459141154
468,I5QG,120L,-19,15.20815721899374
468,I5QG,120L,-20,9.18526595379757
468,I5QG,120L,-21,4.16366253852398
468,I5QG,120L,-22,0.3686249132336864
468,I5QG,120L,-23,0.0
468,I5QG,120L,-24,0.0
468,I5QG,120L,-25,0.0
468,I5QG,120L,-26,0.0
468,I5QG,120L,-27,0.0
468,I5QG,120L,-28,0.0
468,I5QG,120L,-29,0.0
469,FUQBCW,120L,0,46.0
469,FUQBCW,120L,-1,40.90631710397541
469,FUQBCW,120L,-2,37.45403044029778
469,FUQBCW,120L,-3,33.68929122928671
469,FUQBCW,120L,-4,30.438029418688735
469,FUQBCW,120L,-5,24.51002574903775
469,FUQBCW,120L,-6,21.110671340642973
469,FUQBCW,120L,-7,17.94727897103352
469,FUQBCW,120L,-8,13.78989704702163
469,FUQBCW,120L,-9,8.088326135008769
469,FUQBCW,120L,-10,5.349405413853205
469,FUQBCW,120L,-11,0.668428052628724
469,FUQBCW,120L,-12,0.0
469,FUQBCW,120L,-13,0.0
469,FUQBCW,120L,-14,0.0
469,FUQBCW,120L,-15,0.0
469,FUQBCW,120L,-16,0.0
469,FUQBCW,120L,-17,0.0
469,FUQBCW,120L,-18,0.0
469,FUQBCW,120L,-19,0.0
469,FUQBCW,120L,-20,0.0
469,FUQBCW,120L,-21,0.0
469,FUQBCW,120L,-22,0.0
469,FUQBCW,120L,-23,0.0
469,FUQBCW,120L,-24,0.0
469,FUQBCW,120L,-25,0.0
469,FUQBCW,120L,-26,0.0
469,FUQBCW,120L,-27,0.0
469,FUQBCW,120L,-28,0.0
469,FUQBCW,120L,-29,0.0
470,D3OBAA,240L,0,98.0
470,D3OBAA,240L,-1,91.43636935838953
470,D3OBAA,240L,-2,86.42698916952567
470,D3OBAA,240L,-3,80.54793165233552
470,D3OBAA,240L,-4,71.1944978784094
470,D3OBAA,240L,-5,67.76599271603271
470,D3OBAA,240L,-6,63.468328824015636
470,D3OBAA,240L,-7,57.67115756386622
470,D3OBAA,240L,-8,54.48962105895889
470,D3OBAA,240L,-9,50.13118758391431
470,D3OBAA,240L,-10,46.35290569687425
470,D3OBAA,240L,-11,41.057043113175325
470,D3OBAA,240L,-12,36.372063660623866
470,D3OBAA,240L,-13,28.748807816494757
470,D3OBAA,240L,-14,21.1330835564445
470,D3OBAA,240L,-15,14.656093570030283
470,D3OBAA,240L,-16,7.649021949003169
470,D3OBAA,240L,-17,5.4758364191863365
470,D3OBAA,240L,-18,0.0
470,D3OBAA,240L,-19,0.0
470,D3OBAA,240L,-20,0.0
470,D3OBAA,240L,-21,0.0
470,D3OBAA,240L,-22,0.0
470,D3OBAA,240L,-23,0.0
470,D3OBAA,240L,-24,0.0
470,D3OBAA,240L,-25,0.0
470,D3OBAA,240L,-26,0.0
470,D3OBAA,240L,-27,0.0
470,D3OBAA,240L,-28,0.0
470,D3OBAA,240L,-29,0.0
471,GPBCWR,120L,0,54.0
471,GPBCWR,120L,-1,48.24519297137085
471,GPBCWR,120L,-2,45.37440485681939
471,GPBCWR,120L,-3,41.282625326239945
471,GPBCWR,120L,-4,36.171577495063595
471,GPBCWR,120L,-5,32.62536821405093
471,GPBCWR,120L,-6,28.35261579846591
471,GPBCWR,120L,-7,24.382555363516147
471,GPBCWR,120L,-8,17.963212785828933
471,GPBCWR,120L,-9,14.837926160412032
471,GPBCWR,120L,-10,9.02779384242137
471,GPBCWR,120L,-11,3.8210826378768705
471,GPBCWR,120L,-12,0.0
471,GPBCWR,120L,-13,0.0
471,GPBCWR,120L,-14,0.0
471,GPBCWR,120L,-15,0.0
471,GPBCWR,120L,-16,0.0
471,GPBCWR,120L,-17,0.0
471,GPBCWR,120L,-18,0.0
471,GPBCWR,120L,-19,0.0
471,GPBCWR,120L,-20,0.0
471,GPBCWR,120L,-21,0.0
471,GPBCWR,120L,-22,0.0
471,GPBCWR,120L,-23,0.0
471,GPBCWR,120L,-24,0.0
471,GPBCWR,120L,-25,0.0
471,GPBCWR,120L,-26,0.0
471,GPBCWR,120L,-27,0.0
471,GPBCWR,120L,-28,0.0
471,GPBCWR,120L,-29,0.0
472,3V624D,120L,0,39.0
472,3V624D,120L,-1,34.62610540089312
472,3V624D,120L,-2,30.806203766460417
472,3V624D,120L,-3,28.395352745070582
472,3V624D,120L,-4,21.638159348320887
472,3V624D,120L,-5,16.340653614990153
472,3V624D,120L,-6,11.720563837843423
472,3V624D,120L,-7,7.318223708368104
472,3V624D,120L,-8,3.6387677410761268
472,3V624D,120L,-9,0.0
472,3V624D,120L,-10,0.0
472,3V624D,120L,-11,0.0
472,3V624D,120L,-12,0.0
472,3V624D,120L,-13,0.0
472,3V624D,120L,-14,0.0
472,3V624D,120L,-15,0.0
472,3V624D,120L,-16,0.0
472,3V624D,120L,-17,0.0
472,3V624D,120L,-18,0.0
472,3V624D,120L,-19,0.0
472,3V624D,120L,-20,0.0
472,3V624D,120L,-21,0.0
472,3V624D,120L,-22,0.0
472,3V624D,120L,-23,0.0
472,3V624D,120L,-24,0.0
472,3V624D,120L,-25,0.0
472,3V624D,120L,-26,0.0
472,3V624D,120L,-27,0.0
472,3V624D,120L,-28,0.0
472,3V624D,120L,-29,0.0
473,UYY7,120L,0,51.0
473,UYY7,120L,-1,46.89252172822918
473,UYY7,120L,-2,43.31438349599335
473,UYY7,120L,-3,36.87262192428562
473,UYY7,120L,-4,31.534063194908033
473,UYY7,120L,-5,26.98050872750765
473,UYY7,120L,-6,22.85209022850491
473,UYY7,120L,-7,19.176062089826242
473,UYY7,120L,-8,13.08996695010933
473,UYY7,120L,-9,8.508702295444461
473,UYY7,120L,-10,3.6944401893851917
473,UYY7,120L,-11,0.0
473,UYY7,120L,-12,0.0
473,UYY7,120L,-13,0.0
473,UYY7,120L,-14,0.0
473,UYY7,120L,-15,0.0
473,UYY7,120L,-16,0.0
473,UYY7,120L,-17,0.0
473,UYY7,120L,-18,0.0
473,UYY7,120L,-19,0.0
473,UYY7,120L,-20,0.0
473,UYY7,120L,-21,0.0
473,UYY7,120L,-22,0.0
